id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14092055,Warm and cozy apartment,84779459,Anna,Queens,Astoria,40.77571914,-73.93106799,Entire home/apt,99,3,16,4/27/17,1.12,1,153
3605493,Spacious Private Apt. Near All!,16809056,Jason,Queens,Astoria,40.75997429,-73.9092593,Entire home/apt,120,3,29,8/2/16,0.93,1,0
20056034,Charming studio in the heart of Astoria,27468780,Maja,Queens,Astoria,40.76189027,-73.92332362,Entire home/apt,110,3,0,,,1,0
4993422,A Beautiful and Sunny Artist's Home,25744379,Sonia,Queens,Astoria,40.76958099,-73.92223052,Entire home/apt,72,1,20,9/23/17,0.68,1,10
15741848,Cute room 15 min from Midtown Manhattan,101728819,Lindsay,Queens,Astoria,40.75785004,-73.92253513,Private room,50,1,0,,,1,0
1324087,Lovely 1-bedroom-heart of Astoria,6002245,Nicholas,Queens,Astoria,40.76062163,-73.91749525,Entire home/apt,75,10,42,5/16/16,0.82,1,89
3945636,Charming Quiet Room in Astoria,20446890,Ivo,Queens,Astoria,40.77004959,-73.9283954,Private room,65,7,5,8/14/16,0.17,1,285
9319688,EXCELLENT LOCATION near Manhattan!!,48372942,Magdalena,Queens,Astoria,40.76354248,-73.91789355,Private room,100,1,0,,,1,364
10658613,NYC designer loft amazing City view,2645592,De & Claudia,Queens,Astoria,40.7566639,-73.91448905,Entire home/apt,130,3,25,9/29/17,1.4,2,335
8664615,Stylish Astoria Apartment,45446889,Justin,Queens,Astoria,40.76707449,-73.91473094,Entire home/apt,75,3,1,8/31/16,0.08,1,0
8795721,Spacious studio 10 min to Manhattan,6672223,Katia,Queens,Astoria,40.76195512,-73.92400151,Entire home/apt,72,3,7,1/18/16,0.29,1,0
13515087,"Cute&Cozy Apartment, 20 min to Grand Central",10743221,Maria,Queens,Astoria,40.77163911,-73.92028221,Entire home/apt,98,4,0,,,1,0
9058695,"Bed in Astoria, Queens NY",13275412,Marvin,Queens,Astoria,40.77288561,-73.92069481,Shared room,133,1,0,,,1,0
8014773,"Cozy, peaceful, sunny, pristine-  Prime Astoria",20413250,Sara,Queens,Astoria,40.76188557,-73.92250317,Private room,90,14,0,,,2,0
19282891,Extra Large 1br in the heart of Astoria!,139573,Kristin,Queens,Astoria,40.76271723,-73.92655708,Entire home/apt,150,7,1,9/12/17,1,1,0
8535125,Stay in Astoria's heart,44932338,Maria,Queens,Astoria,40.7656962,-73.9246892,Private room,180,2,15,10/1/16,0.62,1,363
5389907,House 15 min from Midtown Manhattan,3641421,Martha &  Remo,Queens,Astoria,40.76360211,-73.92600349,Entire home/apt,280,7,0,,,1,75
5638792,Incredible Location!,3128437,Natalie,Queens,Astoria,40.75759915,-73.92134217,Private room,60,1,0,,,1,89
14303789,BEAUTIFUL AND SPACIOUS APARTMENT,5613109,Lilly,Queens,Astoria,40.75809925,-73.9197507,Entire home/apt,120,1,10,9/4/17,0.72,3,0
20056846,Sunny and Spacious Apartment in Astoria,3841371,Catherine,Queens,Astoria,40.77009868,-73.92969757,Entire home/apt,120,2,2,8/26/17,1.2,1,0
11944668,10minutes to Manhattan from Astoria,37188098,Ashraful,Queens,Astoria,40.76088417,-73.92233136,Private room,95,1,13,8/7/16,0.72,2,0
673061,"Private Room, 2nd FL Apt, 10 mins to Manhattan!",2028258,Yoshi & DT,Queens,Astoria,40.76347971,-73.91754539,Private room,105,2,9,9/21/16,0.15,1,365
9979608,Astoria home w/ Private Garage and yard,41414774,Molly And David,Queens,Astoria,40.76162971,-73.91044166,Entire home/apt,175,2,2,10/14/16,0.14,1,0
15484896,Home in Astoria,99423013,Rami,Queens,Astoria,40.77112905,-73.92592197,Entire home/apt,108,2,11,8/28/17,0.98,1,274
1198231,Clean & Quiet Apartment.,2020556,Michael,Queens,Astoria,40.75962117,-73.9217551,Shared room,50,1,0,,,1,0
19833001,Large Family House 7 Minutes To Manhattan,140177751,Yenni,Queens,Astoria,40.7559926,-73.92786174,Entire home/apt,699,4,0,,,1,336
20210727,Clean & Serene + 10 min to Manhattan,5679292,Alicia,Queens,Astoria,40.76590018,-73.91956929,Entire home/apt,150,2,1,9/10/17,1,2,84
13527308,1 Master Bedroom (Astoria) in 2 bedroom apartment,77739469,Astrid,Queens,Astoria,40.7680084,-73.92279207,Private room,55,6,1,1/5/17,0.11,1,0
17329054,Comfortable bedroom in shared apartment,3782666,Lev,Queens,Astoria,40.76325985,-73.91673461,Private room,70,4,0,,,1,0
9334343,Artists' 2-Floor Astoria Duplex w/Private Yard,48447036,Shannon,Queens,Astoria,40.76974688,-73.91889796,Entire home/apt,175,3,4,1/1/17,0.18,1,0
20968097,"Big Clean Room Close to Subway, NYC!",108049235,Stoja,Queens,Astoria,40.75860268,-73.90823895,Shared room,60,1,0,,,4,83
18354821,Quiet and cozy,832695,Gloria And Dmitrii,Queens,Astoria,40.76479884,-73.92081006,Private room,50,1,3,6/26/17,0.69,1,0
19951681,"Great apartment , Astoria , NYC .",40008714,Vladimir,Queens,Astoria,40.76254382,-73.91532739,Private room,65,3,0,,,1,273
14839943,Home away from your home!,45869731,Olena &. Irina,Queens,Astoria,40.75983565,-73.91332002,Entire home/apt,180,2,44,9/20/17,3.45,2,299
1077375,Private RM 15min from the Manhattan,5855145,Edward,Queens,Astoria,40.75959355,-73.90834891,Private room,60,1,114,9/9/17,2.12,2,359
7762110,Private Room in a two bdrm apt,4983814,Katelynn,Queens,Astoria,40.77222679,-73.91931147,Private room,50,1,0,,,2,0
1733157,Large 2BR mins to Midtown Manhattan,9131167,Myrna And David,Queens,Astoria,40.76135011,-73.915706,Entire home/apt,195,3,166,9/20/17,3.74,1,319
20607771,Clean room 4 blocks to the N/W Train,76829914,Erik,Queens,Astoria,40.76397836,-73.91973896,Private room,90,5,1,9/8/17,1,1,83
291812,"Entire Apartment in Astoria, 15mins from Manhattan",1509416,Natalia,Queens,Astoria,40.76855764,-73.91827727,Entire home/apt,70,5,1,8/30/16,0.08,1,0
19952747,BEAUTIFUL PRIVATE ROOM,139357580,Shuly,Queens,Astoria,40.76680404,-73.92047633,Private room,45,1,5,9/2/17,3.19,8,313
18117857,Amazingly HUGE one bedroom!,48724286,Brad,Queens,Astoria,40.76821779,-73.91607539,Entire home/apt,95,5,2,6/4/17,0.41,1,3
8419216,Cozy room half block from metro,2985590,Josh,Queens,Astoria,40.76487263,-73.92167223,Private room,70,1,66,9/18/17,2.66,4,320
13138261,"Huge 9BR House, 10 minutes to Midtown Manhattan",73211393,Siqueira,Queens,Astoria,40.76738244,-73.91785208,Entire home/apt,850,1,4,5/20/17,0.33,1,323
424298,Amazing 1BR Astoria Apartment!,2109258,Jake,Queens,Astoria,40.75861782,-73.91911173,Entire home/apt,129,5,20,6/28/16,0.3,1,134
4225569,Lovely Astoria Studio-close to NYC!,21929547,Orinda,Queens,Astoria,40.76273399,-73.90579089,Entire home/apt,96,1,132,9/29/17,3.71,1,308
20478863,"Mid-Century Style Room Close to All, Astoria NYC!",3682854,Fabiyan,Queens,Astoria,40.77027861,-73.91664674,Private room,60,2,5,9/19/17,3.66,1,12
294239,NYC Summer Getaway | Full Home 2BR,1521432,Carmen,Queens,Astoria,40.76443867,-73.9260707,Entire home/apt,192,3,7,4/18/17,0.1,1,0
3833207,Pretty room studio !,13743787,Marie,Queens,Astoria,40.76580575,-73.92043494,Private room,63,1,178,9/27/17,4.86,1,287
16547283,1 Bedroom Apt Close to Manhattan,4328019,Melinda,Queens,Astoria,40.75504743,-73.91608391,Entire home/apt,115,1,16,9/11/17,2.61,1,189
19038275,Apartment close to train station and 24/7 stores,132866851,Alkiviadis,Queens,Astoria,40.76522891,-73.92126375,Entire home/apt,97,10,2,8/9/17,0.72,1,0
15237256,Cozy room with a sky view near Midtown Manhattan,25843005,Kulwinder,Queens,Astoria,40.7589069,-73.92780543,Private room,49,1,36,9/7/17,,8,176
19562997,Your cozy New York home away from home,71834258,Mathew,Queens,Astoria,40.76963795,-73.92060853,Entire home/apt,100,3,2,9/4/17,0.71,1,0
10253367,1 BDR APARTMENT BRIGHT & SPACIOUS,1564369,Vanessa,Queens,Astoria,40.77287561,-73.92419184,Entire home/apt,80,1,7,4/9/17,0.77,1,60
19962221,Renovated  2Bedroom 15 mins away from Manhattan!!!,141520336,Alina,Queens,Astoria,40.76492401,-73.91944823,Entire home/apt,130,3,5,9/25/17,3.75,1,327
1475661,Gorgeous Apt. 20 min to Manhattan!,7897301,Rickey,Queens,Astoria,40.77030381,-73.93306068,Entire home/apt,140,2,13,9/1/14,0.26,1,240
16036569,"1BR spacious, sunny (20-minutes to Manhattan)",64476314,Jd,Queens,Astoria,40.76435358,-73.92000984,Entire home/apt,101,5,6,6/28/17,0.58,1,7
5671103,"Chic, clean, and comfortable!",1686834,Daniel,Queens,Astoria,40.76631502,-73.91872746,Private room,80,3,11,11/7/16,0.36,1,0
9476397,Spacious room in the heart of Astoria!,40503875,Hebert,Queens,Astoria,40.7582264,-73.90880987,Private room,60,1,34,10/1/17,1.55,2,52
8952816,CHARMING  ROOM CLOSE TO MANHATTAN,45416627,Lolita,Queens,Astoria,40.76785936,-73.92433209,Private room,45,2,70,9/2/17,3.01,5,303
3711039,Summer Porch: Taking Manhattan? Sleep in Astoria!,3007815,Alia,Queens,Astoria,40.76976552,-73.91596332,Shared room,45,1,11,10/1/17,4.85,2,35
9881195,HUGE Apartment - Close to Subway,5913612,John-Paul,Queens,Astoria,40.76196579,-73.92207862,Entire home/apt,150,1,1,1/3/16,0.05,1,0
16893907,Newly renovated modern Apt in heart of Astoria NY,11787695,Charlie,Queens,Astoria,40.76772685,-73.91700981,Entire home/apt,175,2,4,9/20/17,1.04,1,79
1225060,Lovely Studio in Astoria,6682511,Inga,Queens,Astoria,40.77039113,-73.92512886,Entire home/apt,110,3,5,9/25/17,0.38,1,225
12629694,#4 Cozy Studio Close To Manhattan,838828,Moblat,Queens,Astoria,40.76021659,-73.91344089,Entire home/apt,125,1,4,6/5/17,0.81,2,143
10270687,Family Home 2FL 7 Mins To Manhattan,40895328,Angela & William,Queens,Astoria,40.75691292,-73.9287944,Entire home/apt,275,2,61,9/27/17,2.85,2,348
12368109,Private room in a nice neighborhood,5741728,Ben,Queens,Astoria,40.76625309,-73.91448398,Private room,57,2,14,1/3/17,0.83,1,0
11714752,"Comfy+Artistic, Very Close To Transit/Manhattan",17156658,Native,Queens,Astoria,40.76206612,-73.90851523,Private room,45,4,19,9/17/17,1.06,1,135
180507,Ultra Modern NYC Garden Apartment,864735,Jason,Queens,Astoria,40.75743642,-73.92162655,Entire home/apt,185,30,18,3/13/16,0.25,5,365
16302633,Huge Clean and Cozy Room only 10 mins to NYC,29695790,Corinne,Queens,Astoria,40.76420792,-73.92643595,Private room,75,3,0,,,1,71
180792,Modern Garden Apartment in NYC,864735,Jason,Queens,Astoria,40.75695117,-73.92020227,Entire home/apt,135,30,20,1/19/16,0.28,5,365
20774980,Home,1334735,Cosmin,Queens,Astoria,40.76730506,-73.9188604,Entire home/apt,130,10,0,,,1,0
13828943,"Spacious 1BR in heart of Astoria, BEST LOCATION!!!",17900934,Jessica,Queens,Astoria,40.76554416,-73.92289268,Entire home/apt,110,5,8,3/26/17,0.54,1,237
20120907,Hip flat in the heart of Astoria,46801421,Emily,Queens,Astoria,40.77132954,-73.92118982,Entire home/apt,120,3,1,8/15/17,0.61,1,0
18876580,Private Bedroom in Lovely Astoria Home,131530387,Kerith,Queens,Astoria,40.75703904,-73.92135095,Private room,60,1,26,9/22/17,6.84,1,146
20305686,"Clean and cozy room , quite neighborhood.",144841101,Anjeza,Queens,Astoria,40.76405617,-73.9095894,Private room,112,7,0,,,1,57
9768333,"Spacious 1BD, City View, Near Train",9144218,Daniel,Queens,Astoria,40.76475599,-73.91935059,Entire home/apt,125,8,0,,,1,0
17108395,10mins to Manhattan Times Square,114877351,Dennis,Queens,Astoria,40.76645946,-73.92847329,Entire home/apt,125,2,6,9/22/17,0.8,1,0
18812474,"Lovely room in charming apt, 15 min to Manhattan!!",25597577,Estefania,Queens,Astoria,40.75679736,-73.9161257,Private room,74,1,6,9/17/17,2.37,1,80
10686406,Master Bedroom w/ en suite,55207670,David,Queens,Astoria,40.76446377,-73.92987642,Private room,65,2,0,,,1,0
8065056,"Large Room in Cool&Safe Astoria,NYC",40911249,Neo,Queens,Astoria,40.76268132,-73.90538157,Private room,45,2,73,9/1/17,2.86,4,343
4264049,Location Little Marina ( only for girls),3250450,Petya,Queens,Astoria,40.76495832,-73.91169411,Private room,43,60,3,8/30/16,0.11,6,364
4264127,Location Lucy,3250450,Petya,Queens,Astoria,40.75895919,-73.9152961,Private room,44,30,8,7/31/17,0.29,6,364
4555470,Lovely One Bedroom Heart Of Astoria,22348314,Mike,Queens,Astoria,40.76542079,-73.92114575,Entire home/apt,110,7,12,10/29/16,0.39,1,347
10191601,Spacious Astoria Home with Garden,26111326,Larry & Deb,Queens,Astoria,40.76951227,-73.93077335,Entire home/apt,125,2,25,6/4/17,1.33,1,0
11080366,"One Bedroom in Astoria, Queens",27687300,Xiaoyu,Queens,Astoria,40.75620855,-73.91894823,Private room,100,1,0,,,1,0
7803602,Sunny room minutes to Times Square,25843005,Kulwinder,Queens,Astoria,40.75934656,-73.92620624,Private room,49,1,126,9/14/17,4.86,8,167
19142273,Single Person Bedroom Midtown 15 mins,16510793,Angelo,Queens,Astoria,40.75767671,-73.92710918,Private room,49,1,30,9/25/17,8.04,3,74
726692,House 10 min from Midtown Manhattan,3641304,R.,Queens,Astoria,40.76216181,-73.9254171,Entire home/apt,280,7,1,8/29/15,0.04,1,104
18421622,more for your stay,119407343,KIki,Queens,Astoria,40.76114415,-73.9234464,Private room,585,8,0,,,1,0
15932054,Large sunny room near train NYC,103392673,Tarlok,Queens,Astoria,40.75806183,-73.9268921,Private room,50,1,43,9/11/17,4.29,4,190
2301724,Peaceful and Beautiful Room!,11755545,Caterina,Queens,Astoria,40.76489272,-73.91182535,Private room,60,3,3,10/1/17,0.3,1,177
20437726,Few minutes away from Manhattan.,132042700,Evi,Queens,Astoria,40.76153353,-73.92417636,Private room,45,1,9,9/29/17,8.44,3,158
15959464,"Private Room in 2bd apt,Astoria,15' to TimesSquare",96064985,Milica,Queens,Astoria,40.76087691,-73.92197236,Private room,149,4,5,9/11/17,0.55,2,227
19604165,Spacious 1 Bedroom Astoria Apartment,76126614,Alexandria,Queens,Astoria,40.76491264,-73.92432602,Entire home/apt,175,3,2,7/8/17,0.66,1,10
1214086,"BEST ""Summer DEAl..""Only 3 Stops from Manhattan!!!",1567587,Yusnier,Queens,Astoria,40.75563682,-73.9172657,Private room,59,2,91,9/13/17,1.78,3,312
3614680,"Great View, Close to City in Queens",18212957,Eddie,Queens,Astoria,40.76379887,-73.91621828,Entire home/apt,115,2,5,12/30/15,0.13,1,0
19736984,Dazzling Large 3 Bedroom 10 min to Manhattan,138729500,John & Leni,Queens,Astoria,40.75905092,-73.92168165,Entire home/apt,275,2,7,9/26/17,4.04,3,310
4359921,Bright Loft Style place  in the best of ASTORIA,22240236,Tony & Lea,Queens,Astoria,40.76719709,-73.91198174,Entire home/apt,180,2,1,9/3/17,1,1,123
4270499,Cozy One Bedroom Apt - Astoria,22171095,George & Diana,Queens,Astoria,40.76368716,-73.92290727,Entire home/apt,125,2,78,9/25/17,2.16,1,109
19737132,Gorgeous 3 Bedroom 10 minutes to Manhattan!,138729500,John & Leni,Queens,Astoria,40.76013586,-73.92101828,Entire home/apt,250,2,4,9/21/17,3.75,3,318
11348540,NYC ROOM CLOSE TO TRAINS,6650002,Daniela,Queens,Astoria,40.75797984,-73.9266936,Private room,59,3,18,6/20/17,0.93,3,274
19343994,"Bright, spacious, convenient-to-NYC Astoria apt.",4090527,Nicole,Queens,Astoria,40.76104663,-73.91819866,Entire home/apt,110,1,3,9/11/17,1.38,1,0
19344040,Home Away from Home,2981392,Camila,Queens,Astoria,40.77477328,-73.92679134,Entire home/apt,130,1,14,9/25/17,4.52,2,323
19475198,Private Bedroom in Beautiful Astoria Apt,3228795,Jonathan,Queens,Astoria,40.76386413,-73.91475124,Private room,60,7,3,8/18/17,1.23,1,0
4861046,Beautiful light cozy apartment,7355953,Carmen,Queens,Astoria,40.75741165,-73.92508513,Entire home/apt,125,1,0,,,1,0
2454667,NYC + Astoria Cozy Room +Location+,2156913,Oz,Queens,Astoria,40.76466188,-73.91706294,Private room,77,10,15,9/15/16,0.37,9,92
15019436,"Private Room in 3bdm, Astoria",61675294,Blake,Queens,Astoria,40.75692291,-73.92930397,Private room,61,2,15,1/28/17,1.2,1,0
20196860,Comfy and Convenient Private Astoria Room,73028890,Esther,Queens,Astoria,40.75645172,-73.91458298,Private room,50,4,1,8/17/17,0.64,1,0
15806126,Private room in apartment with balcony,47696749,Max,Queens,Astoria,40.76596068,-73.93145325,Private room,50,2,45,9/30/17,5.49,1,25
3878621,Gorgoues 2 Bdroom duplex Apartment,18953786,Ehsan,Queens,Astoria,40.76564484,-73.92327445,Entire home/apt,250,3,65,9/17/17,1.78,2,342
5845124,Beautiful Astoria Apartment,30346554,Kristin,Queens,Astoria,40.76955843,-73.91787098,Private room,75,2,6,6/6/16,0.2,1,0
2830518,"Safe Clean Sunny, 15 min Manhattan",11363157,Delia,Queens,Astoria,40.7612301,-73.92176544,Private room,65,50,30,11/15/15,0.72,1,149
13709841,Large bright bedroom in artists' home/studio,80044495,Siddhartha,Queens,Astoria,40.77126139,-73.93283858,Private room,40,5,0,,,1,83
20132802,"Entire 1 bdrm apartment, Astoria",15897344,Abby,Queens,Astoria,40.75892979,-73.91807626,Entire home/apt,90,4,0,,,1,96
18691200,Spacious 1 bedroom in the heart of Astoria,25232554,Claudia,Queens,Astoria,40.75539611,-73.92659965,Entire home/apt,141,2,9,9/17/17,2,1,29
7003697,Furnished room in Astoria apartment,20582832,Kathrine,Queens,Astoria,40.76809555,-73.91650618,Private room,10000,100,2,2/13/16,0.08,1,0
20919218,Large Fully Furnished Bedroom with Queen sized bed,67352437,Mitchell,Queens,Astoria,40.7605291,-73.92122241,Private room,75,2,2,9/29/17,2,1,150
17817203,Room rent for close to Manhattan,121802962,Sandra,Queens,Astoria,40.77411156,-73.92730934,Private room,53,3,12,9/15/17,2.28,2,22
6764323,2 Bedroom Apartment By East River,14227816,Samir,Queens,Astoria,40.77066328,-73.93484462,Private room,79,2,6,8/10/15,0.21,1,0
12990502,Cute small room in Astoria,2736755,Marian,Queens,Astoria,40.77091215,-73.91875273,Private room,40,2,12,9/25/17,0.74,2,4
9648225,2 rooms in Chic Apt in Astoria NYC,49620552,Raul,Queens,Astoria,40.76810017,-73.90995031,Private room,119,3,2,12/4/16,0.12,6,232
17774765,Great and Nice Cozy Studio in Astoria!,121356548,Daniel,Queens,Astoria,40.76292089,-73.91334032,Entire home/apt,100,3,14,9/10/17,2.4,1,329
15940328,"Quiet home, 6 subway stops N line to Manhattan",78619120,Dominique,Queens,Astoria,40.77145265,-73.93008381,Entire home/apt,105,3,24,9/25/17,3.43,1,309
4537500,Location Val,3250450,Petya,Queens,Astoria,40.76496192,-73.92820051,Private room,44,18,2,9/29/17,0.06,6,334
4710310,GREAT ROOM IN ASTORIA QUEENS,24344136,Steffany,Queens,Astoria,40.7688841,-73.90807302,Private room,70,5,0,,,1,0
19611102,Spacious and Lovely private bedroom in Astoria.,137910553,Jessica,Queens,Astoria,40.76950119,-73.91506341,Private room,49,1,20,10/1/17,10.17,1,12
6766259,Lovely & Cozy Room Heart of Astoria,35423181,Cidinha,Queens,Astoria,40.76649611,-73.91758867,Private room,75,1,8,11/5/16,0.32,1,342
6766662,Gorgeous 1 Bedroom: Balcony + View!,35426209,Talia,Queens,Astoria,40.76963806,-73.91402448,Entire home/apt,150,3,3,8/1/16,0.11,1,0
11653913,spacious 1 BR heart of astoria,10575779,Andrea,Queens,Astoria,40.75880142,-73.91761772,Entire home/apt,190,2,1,3/26/16,0.05,1,0
15482994,"1BR.King sz. BedBig pullout Couch",84963201,Robert,Queens,Astoria,40.76589963,-73.92123303,Private room,85,1,0,,,1,365
10417282,Best bedroom in heart of Astoria,53652520,Allie,Queens,Astoria,40.76770792,-73.91675268,Private room,60,1,0,,,1,0
3424943,Nice room 12mins to Central Park,6008257,Robert,Queens,Astoria,40.76618457,-73.92252264,Private room,49,1,246,9/21/17,6.37,5,56
18691551,Cozy room,129797713,Rosa,Queens,Astoria,40.76557311,-73.90989916,Private room,70,15,0,,,3,335
20969932,"Comfortable & Large Room For 4Guests, NYC!",108049235,Stoja,Queens,Astoria,40.75846775,-73.90867133,Private room,60,1,1,9/18/17,1,4,71
15943342,"Dream and palace, Manhattan & Dream IB",14701465,Fran̤oise,Queens,Astoria,40.76448301,-73.92827992,Entire home/apt,750,5,3,9/8/17,0.31,1,90
4802299,"Spacious 1 BDR in Astoria, Queens ",24740606,Zsuzsanna,Queens,Astoria,40.76457396,-73.91205203,Entire home/apt,150,2,2,5/24/15,0.06,1,0
13911835,Peaceful Private Space in Astoria,17927023,Rob,Queens,Astoria,40.76963466,-73.9304112,Entire home/apt,99,3,22,9/17/17,1.49,1,81
12011525,ASTORIA - 1BR / 12 mins to Manhattan,2732948,Riomar,Queens,Astoria,40.76348204,-73.92783575,Entire home/apt,120,7,1,9/27/16,0.08,2,0
17254411,Astoria Park Apartment,2981392,Camila,Queens,Astoria,40.77298705,-73.92744618,Entire home/apt,130,2,24,9/25/17,3.87,2,327
12404998,Cosy 1 bedroom apartment in Astoria,47380199,Kim,Queens,Astoria,40.76869133,-73.919657,Entire home/apt,120,7,1,6/5/16,0.06,1,0
9652591,Cozy comfort minutes to Manhattan!,22855974,Lauren + Reggie,Queens,Astoria,40.76561128,-73.92480058,Private room,65,1,24,9/23/17,1.3,1,114
18041519,"Beautiful + Large Astoria Space, Amazing Location",96560825,Brittany,Queens,Astoria,40.76265676,-73.91991896,Entire home/apt,250,2,0,,,1,0
9652949,BIG & COZY ROOM 10 MIN TO MANHATTAN,433207,Maryann,Queens,Astoria,40.76112034,-73.91459797,Private room,60,2,74,10/1/17,3.99,2,297
19197983,Beautiful Apartment with Manhattan view.,14249332,Joseph,Queens,Astoria,40.77704995,-73.93443073,Private room,69,1,12,9/26/17,3.36,1,38
2051013,Cozy and Peaceful Studio Apt,10511044,Maristela,Queens,Astoria,40.76582691,-73.91925288,Entire home/apt,78,4,15,7/24/17,0.54,1,0
11357269,OneBedroomAstoria15minFromManhattan,59489753,Anna,Queens,Astoria,40.76936022,-73.91997887,Entire home/apt,120,2,23,8/27/17,1.35,1,0
18566623,Spacious 1 bedroom in Astoria,128899126,Anthony,Queens,Astoria,40.7613227,-73.92477063,Entire home/apt,99,1,16,9/24/17,4.17,1,6
20794951,"Brand new true 1BD, close to everything!",106894257,Avihay,Queens,Astoria,40.77039403,-73.92625639,Entire home/apt,93,7,1,9/17/17,1,1,0
18829017,Spacious and Comfy Guest Bedroom in  NEW YORK,22659856,Nikola,Queens,Astoria,40.76494776,-73.91601297,Private room,15,1,18,9/21/17,4.74,2,139
7491626,Balcony Oasis & Open View - 20 min to Manhattan,30662827,Nicole,Queens,Astoria,40.76700219,-73.93050574,Entire home/apt,95,4,1,7/8/16,0.07,1,0
21057638,Huge Apt For Rent In Safe Astoria,27563168,A J,Queens,Astoria,40.76595436,-73.92664956,Entire home/apt,70,2,0,,,1,76
16208177,Charming HUGE room in Astoria,71487541,Jane,Queens,Astoria,40.75515268,-73.91572065,Private room,65,3,1,1/1/17,0.11,1,18
20010178,Large private room close to Manhattan and LGA,140930693,Kathy,Queens,Astoria,40.76781524,-73.92795566,Private room,65,1,15,10/1/17,6.82,1,168
14112354,Quiet and cozy semifurnished room,84817477,Richard,Queens,Astoria,40.76680353,-73.91032824,Private room,40,1,0,,,1,364
9131682,20 minutes to Times Square private room,10450179,Bella,Queens,Astoria,40.76958612,-73.93373394,Private room,100,1,1,3/15/16,0.05,2,364
19748553,Ten minutes from Manhattan Private room,132042700,Evi,Queens,Astoria,40.76127509,-73.92508129,Private room,45,1,16,9/28/17,6.58,3,142
9131802,20minutes to Times Square,10450179,Bella,Queens,Astoria,40.76795323,-73.93301727,Entire home/apt,170,2,10,9/7/17,0.47,2,352
17774954,"Spacious, high ceilings, beautiful apt great view!",83582245,Michael,Queens,Astoria,40.77315676,-73.92417856,Private room,85,2,34,9/29/17,5.67,2,138
20535730,Cozy Apartment,146533958,Alex,Queens,Astoria,40.76397589,-73.92095253,Entire home/apt,230,2,0,,,1,45
2461540,Big BR 15 min away from Manhattan,12587147,Joao,Queens,Astoria,40.75799302,-73.92005954,Private room,75,1,125,9/8/17,2.97,1,277
482969,Oasis In The Heart Of Astoria,2390919,Thor,Queens,Astoria,40.7683311,-73.92354723,Entire home/apt,165,5,12,5/8/17,0.2,2,343
3497765,CHARMING APARTMENT IN ASTORIA,17611249,Adela,Queens,Astoria,40.75678723,-73.91473704,Entire home/apt,90,3,84,9/15/17,2.19,1,302
16377144,Cozy 1Bedroom Apt. in Astoria,7310057,Carl,Queens,Astoria,40.76792672,-73.91918124,Private room,59,3,0,,,1,0
3760029,Charming studio for rent in Astoria,19250606,Sylvia,Queens,Astoria,40.75508028,-73.91673053,Entire home/apt,100,2,87,9/28/17,2.37,1,303
7561257,Perfectly private in large apartment.,19914713,Samantha,Queens,Astoria,40.76253736,-73.91414761,Private room,89,2,3,5/14/17,0.12,2,29
19193758,Large bedroom 20 minutes away from Manhattan,89861903,Colin,Queens,Astoria,40.76730937,-73.92633593,Private room,55,2,5,7/30/17,1.95,1,0
20996434,Astoria huge 1br apt close to Manhattan,1533074,Jelena,Queens,Astoria,40.76735084,-73.91765937,Entire home/apt,115,7,0,,,1,120
19227106,Sunny Bedroom with Private Bathroom in Astoria:) !,3939562,Monisha,Queens,Astoria,40.76962912,-73.9270145,Private room,75,1,3,9/6/17,0.8,1,338
16737042,Modern Apartment...Great Location,8591819,Raja,Queens,Astoria,40.76745788,-73.92780779,Private room,60,7,0,,,1,0
20702691,"Large, 1 bedroom with beautiful natural sunlight",22777546,Stephanie,Queens,Astoria,40.75840172,-73.92193444,Entire home/apt,110,2,0,,,1,340
19818013,3 Bed Apt mins from Airports & Midtown.,19855355,Chrissy & Dana,Queens,Astoria,40.75481534,-73.91500475,Entire home/apt,25,2,1,9/4/17,1,3,0
2942505,Traveler's Retreat in New York City,2134501,Ian,Queens,Astoria,40.76471668,-73.92428382,Private room,58,1,24,9/20/16,0.67,1,365
19228028,COZZY SPACIOUS SUNNY 1 BEDROOM GOOD CLOSETS SPACES,21980307,Antonio,Queens,Astoria,40.75725685,-73.91701655,Private room,60,2,3,7/20/17,0.98,2,359
20932035,Clean & Big Room Next to Amazing Astoria Park,10730294,Mario,Queens,Astoria,40.7747348,-73.9275094,Private room,50,2,3,9/29/17,3,1,54
13329860,Sunny & spacious in NYC,8273903,Rohit,Queens,Astoria,40.76416585,-73.92816143,Entire home/apt,109,31,3,8/28/17,0.21,1,79
9528959,ASTORIA!! ONE BEDROOM APARTMENT,49361627,Alfonso,Queens,Astoria,40.76377572,-73.92268833,Entire home/apt,99,1,45,9/3/17,2.05,1,280
17513491,11 Minutes to Manhattan + your own outdoor patio,971418,Jamiel,Queens,Astoria,40.76101375,-73.9246426,Entire home/apt,75,1,20,9/23/17,3.9,1,265
1107299,FURNISHED ROOM WITH BATH 6/27-7/3,6079566,Marija,Queens,Astoria,40.75957911,-73.91417149,Private room,75,4,0,,,1,365
2065296,Cozy 1 Bedroom Apartment,6114616,Ana,Queens,Astoria,40.75975262,-73.92290093,Entire home/apt,140,3,2,1/3/16,0.04,1,0
